id,name,target_group_cleaned,target_group_bucket,loi_minutes,location_cleaned,tg_freq,loc_freq,tg_loc_freq,tg_avg_loi,loc_avg_loi,tg_diversity,loi_deviation_tg,loi_deviation_loc,is_feasible
212.0,SoW for Innovate MR_Microbiology Testing Instruments Survey_Jan 15' 25,Lab Director Lab Manager Lab Supervisor Biologist Microbiologist,b2b,0.4109589041095891,United States,0.2,1.0,0.3333333333333333,40.0,29.589285714285715,0.25,0.31233690589639934,0.3583113140016426,1
213.0,SoW for Innovate MR_PE Firms Survey_Oct 28' 24,Directors,b2b,0.2397260273972603,"Nigeria, South Africa, Chile, Brazil, Mexico, Australia, China, Singapore, Hong Kong",0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
214.0,SoW for Innovate MR_Psychiatry Nurses Survey_Nov 21' 24,Psychiatric Nurses Working,healthcare,0.6392694063926941,United States,0.2,1.0,0.3333333333333333,60.0,29.589285714285715,0.25,0.31233690589639934,0.5573731551136663,1
215.0,SoW for Innovate MR_VHNWIs and UHNWIs Survey_Nov 27' 24,Vhnwis And Uhnwis,other,0.29680365296803657,"Canada, Mexico, Brazil, Argentina, Chile, United Kingdom, Germany, France, Switzerland, Italy, Norway, Japan, China, Australia, India, Hong Kong, Singapore, Luxembourg, Netherlands",0.2,0.0058823529411764705,0.3333333333333333,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
216.0,SoW for Insight by Design_Bloomberg Survey_Mar 11' 24,Fullparttime Or Not Currently Employed Respondents Fulfilling The Below Mentioned Criteria Must Not Use Bloomberg Terminal Prontovis Index Vendox System Products Or Share An Account,other,0.29680365296803657,,0.2,0.0,0.0,30.0,0.0,0.0,0.31233690589639934,0.5532852780194015,1
217.0,SoW for Kantar Research_Google B2B Brand Building Survey_Nov 27' 24,Marketing Functional Roles Or Individuals,consumer,0.29680365296803657,United States,0.2,1.0,0.3333333333333333,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
218.0,SoW for Kantar Research_Optum Brand Tracking Survey (212492017)_Jan 6' 25,Health Plansbuyers,other,0.6392694063926941,United States,0.2,1.0,0.3333333333333333,60.0,29.589285714285715,0.25,0.31233690589639934,0.5573731551136663,1
219.0,SoW for Med Survey_MDS Patient Study (Wave 6)_Nov 29' 24,Retailer Food Service Manufacturer Distributor Trader,it,0.2397260273972603,"Germany, Austria, Belgium, Sweden",0.2,0.011764705882352941,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
220.0,SoW for PYMNTS_CFO Monitor Survey (Phase 4)_May 6' 24,Chief Financial Officers,other,0.2397260273972603,United States,0.4,1.0,0.6666666666666666,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
221.0,SoW for PYMNTS_CFO Monitor Survey (Phase 8)_Sep 16' 24,Chief Financial Officers,other,0.2397260273972603,United States,0.4,1.0,0.6666666666666666,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
222.0,SoW for PYMNTS_Chief Financial Officers Survey (CAIO Instrument) February 2025 Wave_Feb 20' 25,Chief Operating Officers,other,0.35388127853881285,United States,0.6000000000000001,1.0,1.0,35.0,29.589285714285715,0.25,0.31233690589639934,0.3085458537236367,1
223.0,SoW for PYMNTS_Chief Financial Officers Survey (CAIO Instrument) May 2024 Wave_May 6' 24,Chief Operating Officers,other,0.35388127853881285,United States,0.6000000000000001,1.0,1.0,35.0,29.589285714285715,0.25,0.31233690589639934,0.3085458537236367,1
224.0,SoW for PYMNTS_Chief Financial Officers Survey (CAIO Instrument) September 2024 Wave_Sep 6' 24,Chief Operating Officers,other,0.35388127853881285,United States,0.6000000000000001,1.0,1.0,35.0,29.589285714285715,0.25,0.31233690589639934,0.3085458537236367,1
225.0,SoW for PYMNTS_Credit Union Executives and Fintech Survey_Nov 22' 24,Credit Union Executives,b2b,0.29680365296803657,United States,0.2,1.0,0.3333333333333333,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
226.0,SoW for PYMNTS_Financial Institutions Survey_Mar 3' 25,Credit Underwriting Commercial Landing Customer Acquisition Risk Management And Compliance,other,0.29680365296803657,"United States, United Kingdom",0.2,0.01764705882352941,0.3333333333333333,30.0,26.666666666666668,0.25,0.31233690589639934,0.28786948987003663,1
227.0,SoW for PYMNTS_Global Acquirer Study_Nov 20' 24,Acquirers That Process Sales Transactions,finance,0.2397260273972603,"Brazil, Mexico, Saudi Arabia, Singapore, United Arab Emirates, United Kingdom",0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
228.0,SoW for Peerless Insights_Community Study Sampling Study_Nov 19' 24,Decision Makers About The Selectionpurchase,other,0.29680365296803657,United States,0.2,1.0,0.3333333333333333,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
229.0,SoW for Peerless Insights_On-Prem Video Solution Study_Nov 19' 24,Individuals Responsible,consumer,0.29680365296803657,United States,0.2,1.0,0.3333333333333333,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
230.0,SoW for Potloc_AI Challenges Survey_Dec 13' 24, Respondents That Have Already Usedimplemented Generative Ai,it,0.18264840182648404,"France, Germany, Switzerland, Italy",0.2,0.0058823529411764705,0.3333333333333333,20.0,20.0,0.25,0.31233690589639934,0.254692516351366,1
231.0,SoW for Potloc_Academic Publishing Space Survey_May 17' 24,Librarians At Universitiescentral Library And Selffunded Authors Publishing,other,0.29680365296803657,,0.2,0.0,0.0,30.0,0.0,0.0,0.31233690589639934,0.5532852780194015,1
232.0,SoW for Potloc_Affluent and HNWIs Survey_Nov 29' 24,Affluent And Hnwis Survey,other,0.2397260273972603,,0.2,0.0,0.0,25.0,0.0,0.0,0.31233690589639934,0.5035198177413956,1
233.0,SoW for Potloc_Airline Software Study_Jan 10' 25,Hobbyists Or Wealthy Individuals Who Have Their Own Planes Director,b2b,0.35388127853881285,United States,0.2,1.0,0.3333333333333333,35.0,29.589285714285715,0.25,0.31233690589639934,0.3085458537236367,1
234.0,SoW for Potloc_Asset Management Study_Sep 10' 24,Portfolio Manager Vp Asset Management Director Vp Portfolio Strategy,b2b,0.29680365296803657,,0.2,0.0,0.0,30.0,0.0,0.0,0.31233690589639934,0.5532852780194015,1
235.0,SoW for Potloc_Auto Loans Customers Survey_Feb 22' 24,Auto Loans Customers Survey,finance,0.35388127853881285,United States,0.2,1.0,0.3333333333333333,35.0,29.589285714285715,0.25,0.31233690589639934,0.3085458537236367,1
236.0,SoW for Potloc_B2B Oil and Gas Survey_Feb 13' 25, Age,other,0.29680365296803657,,0.6000000000000001,0.0,0.0,23.33333333333333,0.0,0.5,0.4164492078618658,0.5532852780194015,1
237.0,SoW for Potloc_B2B Survey_Feb 2' 24,End Customers And Purchasers,other,0.4109589041095891,Germany,0.2,0.01764705882352941,0.3333333333333333,40.0,45.0,0.25,0.31233690589639934,0.2049270560733601,1
238.0,SoW for Potloc_B2B in France Study_Feb 20' 24,Financial Planners Financial Advisors Accountants Business Owners And Company Managers,b2b,0.2397260273972603,France,0.2,0.029411764705882353,0.3333333333333333,25.0,26.0,0.25,0.31233690589639934,0.24473942429576484,1
239.0,SoW for Potloc_B2C Camara Education Survey_Aug 16' 24 ,Students And Aluminis,other,0.46803652968036535,Spain,0.2,0.023529411764705882,0.3333333333333333,45.0,32.5,0.25,0.31233690589639934,0.37910616704638084,1
240.0,SoW for Potloc_B2C Student and Alumini Survey_Jul 30' 24 (002),Students And Alumni Who Studied Education And Has A Masters Degree,other,0.29680365296803657,Spain,0.4,0.023529411764705882,0.6666666666666666,30.0,32.5,0.25,0.31233690589639934,0.22980978621236306,1
241.0,SoW for Potloc_B2C Student and Alumini Survey_Jul 30' 24,Students And Alumni Who Studied Education And Has A Masters Degree,other,0.29680365296803657,Spain,0.4,0.023529411764705882,0.6666666666666666,30.0,32.5,0.25,0.31233690589639934,0.22980978621236306,1
242.0,SoW for Potloc_BI Decision Makers Study_Nov 20' 24,Bi Decision Makers,other,0.2397260273972603,"United States, United Kingdom, Australia",0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
243.0,SoW for Potloc_Business Process Outsourcing Survey_Nov 27' 24,Currently Outsource Some Business Process Services Involved,other,0.29680365296803657,United Kingdom,0.2,0.047058823529411764,0.3333333333333333,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
244.0,SoW for Potloc_Buyers of Diagnostic Machines Survey_Dec 13' 24,Senior Procurement Decision Makersdirectorsmanagers,b2b,0.2397260273972603,France,0.2,0.029411764705882353,0.3333333333333333,25.0,26.0,0.25,0.31233690589639934,0.24473942429576484,1
245.0,SoW for Potloc_Car Dealers Study_Jan 9' 25,Car Dealers,other,0.29680365296803657,United Kingdom,0.2,0.047058823529411764,0.3333333333333333,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
246.0,SoW for Potloc_Car Dealership Survey_Dec 5' 24 , Respondents Working At Management Position,other,0.29680365296803657,United States,0.2,1.0,0.3333333333333333,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
247.0,SoW for Potloc_Construction Equipment Study_Jan 11' 24,Professionals Who Know The Purchasing Criteria And Level,other,0.2397260273972603,France,0.2,0.029411764705882353,0.3333333333333333,25.0,26.0,0.25,0.31233690589639934,0.24473942429576484,1
248.0,SoW for Potloc_Databases Platforms Study_Feb 6' 25,European Based Database Platform,it,0.0684931506849315,,0.2,0.0,0.0,10.0,0.0,0.0,0.31233690589639934,0.3542234369073779,1
249.0,SoW for Potloc_Dental Implant Suppliers Survey_Jan 10' 24,Dentists Fulfilling The Below Mentioned Criteria,other,0.5251141552511416,,0.2,0.0,0.0,50.0,0.0,0.0,0.31233690589639934,0.7523471191314253,1
250.0,SoW for Potloc_E-Procurement Software User Survey_Jan 12' 24,Unimrkt Will Target Fulltime Employees Who Have Some Decisionmaking Authority Regarding The Process,other,0.4109589041095891,"United States, Canada",0.2,0.041176470588235294,0.3333333333333333,40.0,34.285714285714285,0.25,0.31233690589639934,0.3115673280976585,1
251.0,SoW for Potloc_Electricians Survey_Jan 25' 24, Electricians Menwomen,other,0.2397260273972603,Ireland,0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
252.0,SoW for Potloc_Energy Purchasing Study (Wave 3)_Nov 29' 24,Respondents Who Are Responsible Or Coresponsible,other,0.29680365296803657,France,0.2,0.029411764705882353,0.3333333333333333,30.0,26.0,0.25,0.31233690589639934,0.2945048845737708,1
253.0,SoW for Potloc_Field Management Software Study_Jan 15' 25,Unimrkt Will Target Respondents Involved,other,0.2397260273972603,"United States, United Kingdom",0.2,0.01764705882352941,0.3333333333333333,25.0,26.666666666666668,0.25,0.31233690589639934,0.2381040295920307,1
254.0,SoW for Potloc_Finance Survey_Feb 14' 25,Decision Makers,other,0.12557077625570778,United States,0.8,1.0,1.0,25.0,29.589285714285715,0.25,0.15616845294819967,0.10948401261161303,1
255.0,SoW for Potloc_Financial Services Survey_May 17' 24, Menwomen Working,other,0.2397260273972603,"United States, France, Germany, Switzerland, Belgium, Netherlands, Luxembourg, United Kingdom",0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
256.0,SoW for Potloc_Fire Safety Players Survey_Feb 12' 25 , Age,other,0.2397260273972603,France,0.6000000000000001,0.029411764705882353,0.3333333333333333,23.33333333333333,26.0,0.5,0.338364981387766,0.24473942429576484,1
257.0,SoW for Potloc_Fleet Owners Study_Jan 22' 24,Fleet Owners Or Business Owners Plumber Craftsman Services Who Have A Fleet,other,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
258.0,SoW for Potloc_Food Ordering Survey_Sep 23' 24,Unimrkt Will Target Us Nat Reps While Targeting Minimum On Each Gender Malefemale And Respondents Fulfilling The Belowmentioned Criteria Must Be Less Than Years,other,0.29680365296803657,United States,0.2,1.0,0.3333333333333333,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
259.0,SoW for Potloc_Grocery Store Managers Survey_Dec 16' 24,Grocery Store Managers,b2b,0.29680365296803657,,0.2,0.0,0.0,30.0,0.0,0.0,0.31233690589639934,0.5532852780194015,1
260.0,SoW for Potloc_HVAC Survey_Dec 16' 24 ,Property Managers Procurement Managers Purchasing Specialists At Industrial Companies Etc,b2b,0.29680365296803657,Canada,0.2,0.01764705882352941,0.3333333333333333,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
261.0,SoW for Potloc_Healthcare Facilities Survey_Nov 20' 24,Decision Makers About Analytics Software,it,0.5251141552511416,"Netherlands, Germany",0.2,0.0058823529411764705,0.3333333333333333,50.0,50.0,0.25,0.31233690589639934,0.254692516351366,1
262.0,SoW for Potloc_Healthcare Providers Survey_May 15' 24,Healthcare Providers,healthcare,0.2397260273972603,,0.2,0.0,0.0,25.0,0.0,0.0,0.31233690589639934,0.5035198177413956,1
263.0,SoW for Potloc_Higher Education Survey_Aug 8' 24 (002),Yearold Higher Education Students Bachelors Or Masters Student Enrolled,other,0.35388127853881285,,0.6000000000000001,0.0,0.0,35.0,0.0,0.0,0.31233690589639934,0.6030507382974075,1
264.0,SoW for Potloc_Higher Education Survey_Aug 8' 24 ,Yearold Higher Education Students Bachelors Or Masters Student Enrolled,other,0.35388127853881285,,0.6000000000000001,0.0,0.0,35.0,0.0,0.0,0.31233690589639934,0.6030507382974075,1
265.0,SoW for Qualtrics_Landscape Lighting Installers Survey_Apr 25' 24_ (002),Professional Landscapers Who Install Landscape Lighting,other,0.29680365296803657,United States,0.4,1.0,0.6666666666666666,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
266.0,SoW for Potloc_Higher Education Survey_Aug 8' 24,Yearold Higher Education Students Bachelors Or Masters Student Enrolled,other,0.35388127853881285,,0.6000000000000001,0.0,0.0,35.0,0.0,0.0,0.31233690589639934,0.6030507382974075,1
267.0,SoW for Potloc_Industrial Capabilities Survey_Mar 22' 24 (004), Respondents Who Has An Overview,other,0.2397260273972603,United Arab Emirates,0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
268.0,SoW for Potloc_Institutional Investors Survey_Feb 13' 25,Institutional Investors,finance,0.29680365296803657,Japan,0.2,0.023529411764705882,0.3333333333333333,30.0,27.5,0.25,0.31233690589639934,0.27957524649036897,1
269.0,SoW for Potloc_Italian Restaurant Owners Survey_Dec 11' 24,Owners Or Operators,other,0.29680365296803657,United States,0.2,1.0,0.3333333333333333,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
270.0,SoW for Potloc_K-12 Market in Phuket Survey_Feb 12' 25,Parents,other,0.29680365296803657,Thailand,1.0,0.011764705882352941,0.3333333333333333,32.0,27.5,1.0,0.2811032153067594,0.27957524649036897,1
271.0,SoW for Potloc_K-12 in Singapore Survey_May 15' 24,Parents,other,0.29680365296803657,Singapore,1.0,0.0058823529411764705,0.3333333333333333,32.0,30.0,1.0,0.2811032153067594,0.254692516351366,1
272.0,SoW for Potloc_Kitchen Manufacturers and Installations Study_Jan 24' 25 ,Kitchen Manufacturers And Installations Study,b2b,0.4109589041095891,United Kingdom,0.2,0.047058823529411764,0.3333333333333333,40.0,30.0,0.25,0.31233690589639934,0.3542234369073779,1
273.0,SoW for Potloc_Luxury Manufacturers Survey_Jan 13' 25,Manager Or Higher,b2b,0.2397260273972603,Italy,0.2,0.011764705882352941,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
274.0,SoW for Potloc_Mechanics Survey_Nov 27' 24 ,Mechanists,other,0.29680365296803657,Australia,0.2,0.011764705882352941,0.3333333333333333,30.0,27.5,0.25,0.31233690589639934,0.27957524649036897,1
275.0,SoW for Potloc_Mining Survey_Feb 26' 25, Respondents Who Are Typically Decisionmakers Within Procurement Departments Or Those Responsible,other,0.2397260273972603,"France, Poland",0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
276.0,SoW for Potloc_New Librarians Survey_Nov 18' 24,Decision Makers,other,0.35388127853881285,,0.8,0.0,0.0,25.0,0.0,0.25,0.468505358844599,0.6030507382974075,1
277.0,SoW for Potloc_Oil and Gas Sustainability Survey_Jul 30' 24 (002), Directors Who Are Involved,b2b,0.29680365296803657,"Kuwait, Qatar, Iraq, Oman, Jordan, Algeria, Nigeria, South Africa, Egypt, Angola, Mexico, Brazil, Colombia, United Kingdom, Italy, China, Japan, Singapore, United States, Canada",0.2,0.0058823529411764705,0.3333333333333333,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
278.0,SoW for Potloc_Parents Survey_May 16' 24,Parents Survey,other,0.2397260273972603,United Kingdom,0.2,0.047058823529411764,0.3333333333333333,25.0,30.0,0.25,0.31233690589639934,0.2049270560733601,1
279.0,SoW for Potloc_Parents of Children (B2C) Survey_Jul 10' 24 ,Parents,other,0.29680365296803657,,1.0,0.0,0.0,32.0,0.0,1.0,0.2811032153067594,0.5532852780194015,1
280.0,SoW for Potloc_Parents of Students in India Study_Jan 3' 25,Parents,other,0.46803652968036535,India,1.0,0.0058823529411764705,0.3333333333333333,32.0,45.0,1.0,0.5153558947290588,0.254692516351366,1
281.0,SoW for Potloc_Payors and Providers Survey_Sep 9' 24,Payors And Providers Survey,other,0.35388127853881285,United States,0.2,1.0,0.3333333333333333,35.0,29.589285714285715,0.25,0.31233690589639934,0.3085458537236367,1
282.0,SoW for Potloc_Pet Food Brand Buyers Survey_Nov 27' 24,Pet Food Brand Buyers Survey,other,0.29680365296803657,,0.2,0.0,0.0,30.0,0.0,0.0,0.31233690589639934,0.5532852780194015,1
283.0,SoW for Potloc_Pilot -Follow Up Survey_Mar 6' 25, Respondents Who Have The Decisionmaking Authority Over Aviation Software Used ,it,0.35388127853881285,,0.2,0.0,0.0,35.0,0.0,0.0,0.31233690589639934,0.6030507382974075,1
284.0,SoW for Potloc_Property Managers Survey_Jan 5' 24,Professional Property Managers Whose Work Is To Be,b2b,0.29680365296803657,,0.2,0.0,0.0,30.0,0.0,0.0,0.31233690589639934,0.5532852780194015,1
285.0,SoW for Potloc_Rail Flagging Services Survey_Feb 13' 25, Age,other,0.12557077625570778,"United States, Canada",0.6000000000000001,0.041176470588235294,0.3333333333333333,23.33333333333333,34.285714285714285,0.5,0.1821965284395663,0.06274002670762893,1
286.0,SoW for Potloc_Recruitment Decision Makers Study_Jan 4' 24 ,Recruitment Decision Makers Study,other,0.2397260273972603,,0.2,0.0,0.0,25.0,0.0,0.0,0.31233690589639934,0.5035198177413956,1
287.0,SoW for Potloc_Restaurant Operators Survey_Feb 22' 24 (002),Restaurant Operators And Owners,other,0.29680365296803657,United Kingdom,0.2,0.047058823529411764,0.3333333333333333,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
288.0,SoW for Potloc_Retail Software Study_Jan 2' 24,Decisionmakersit Managersclevels They Must Fulfil The Following Criteria Must Be,b2b,0.35388127853881285,,0.2,0.0,0.0,35.0,0.0,0.0,0.31233690589639934,0.6030507382974075,1
289.0,SoW for Potloc_Roadside Assistance Survey_Jan 17' 25, Respondents Who Works,other,0.29680365296803657,United States,0.2,1.0,0.3333333333333333,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
290.0,SoW for Potloc_Salon Owners and Stylist Survey_Sep 6' 24,Salon Owners And Stylist Survey,other,0.6392694063926941,United States,0.2,1.0,0.3333333333333333,60.0,29.589285714285715,0.25,0.31233690589639934,0.5573731551136663,1
291.0,SoW for Potloc_Sanitary Fittings Survey_Jan 15' 25,Decisionmakers,other,0.35388127853881285,"Austria, Belgium, Poland, United States",0.2,0.0058823529411764705,0.3333333333333333,35.0,35.0,0.25,0.31233690589639934,0.254692516351366,1
292.0,SoW for Potloc_Software Space Study_Apr 10' 24,Decisionmakers Such As Vp Managers,b2b,0.35388127853881285,"Sweden, Denmark",0.2,0.0058823529411764705,0.3333333333333333,35.0,35.0,0.25,0.31233690589639934,0.254692516351366,1
293.0,SoW for Potloc_Solvent Recovery Units Survey_Jan 15' 25 ,Adult Individuals,consumer,0.2397260273972603,"United States, China",0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
294.0,SoW for Potloc_Tissue Survey_Jan 9' 25 ,Individualsoffice Managers Fulfilling The Below Mentioned Criteria Responsible,b2b,0.29680365296803657,"Germany, United Kingdom, France, Poland",0.2,0.0058823529411764705,0.3333333333333333,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
295.0,SoW for Potloc_Tourism Managers Survey_Mar 19' 24,Tourism Managers,b2b,0.29680365296803657,,0.2,0.0,0.0,30.0,0.0,0.0,0.31233690589639934,0.5532852780194015,1
296.0,SoW for Potloc_Tradesman Directory Platform Survey_Jan 21' 25, Respondents Who Works As Tradesman,b2b,0.4109589041095891,,0.2,0.0,0.0,40.0,0.0,0.0,0.31233690589639934,0.6528161985754134,1
297.0,SoW for Potloc_Traveling Insurance Survey_Apr 30' 24, Year Old Citizens,consumer,0.4109589041095891,United Kingdom,0.2,0.047058823529411764,0.3333333333333333,40.0,30.0,0.25,0.31233690589639934,0.3542234369073779,1
298.0,SoW for Potloc_Vocational Education Survey_May 6' 24, Aluminis,other,0.2397260273972603,Spain,0.2,0.023529411764705882,0.3333333333333333,25.0,32.5,0.25,0.31233690589639934,0.18004432593435715,1
299.0,SoW for Potloc_Water Disposal Sites Survey_Mar 4' 25,Landfills Waste Management Centers Municipalities,other,0.35388127853881285,"Spain, Portugal, Italy, France, United Kingdom",0.2,0.0058823529411764705,0.3333333333333333,35.0,35.0,0.25,0.31233690589639934,0.254692516351366,1
300.0,SoW for Potloc_Wealth Management Software Study_Feb 12' 24,Must Be Years,other,0.35388127853881285,,0.2,0.0,0.0,35.0,0.0,0.0,0.31233690589639934,0.6030507382974075,1
301.0,SoW for Potloc_Workflow Automation Survey_Mar 4' 25,Surgeons,other,0.29680365296803657,"Germany, United Kingdom, United States",0.2,0.0058823529411764705,0.3333333333333333,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
302.0,SoW for Pro Sapient_Education Software Survey_Dec 4' 24,Bb Teachers Who Are Focusing On Education Software Endusers Eg Teachers And Are Able To Speak To Different Platforms Eg Pickatale Ilt Lixplore Kurzweil Texthelp Rosetta Stone Liber Sanoma On Topics Incl Usage Product Differentiation Nps,it,0.29680365296803657,"Sweden, United Kingdom, Norway, Finland",0.2,0.0058823529411764705,0.3333333333333333,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
303.0,SoW for Pro Sapient_England Housebuilder Survey_Dec 4' 24,Englandbased Adults Who Have Purchased A New Build House,consumer,0.2397260273972603,,0.2,0.0,0.0,25.0,0.0,0.0,0.31233690589639934,0.5035198177413956,1
304.0,SoW for Pro Sapient_Field Service Management Software Survey_Dec 4' 24 ,Operation Managers Project Managers Site Supervisors It Managers,b2b,0.12557077625570778,United Kingdom,0.2,0.047058823529411764,0.3333333333333333,15.0,30.0,0.25,0.31233690589639934,0.10539613551734828,1
305.0,SoW for Pro Sapient_Horse Owners Survey_Jan 21' 25,Current Horse Owners,other,0.29680365296803657,"Belgium, France, Germany, United Kingdom, Spain, United States, Netherlands, Ireland",0.2,0.0058823529411764705,0.3333333333333333,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
306.0,SoW for Pro Sapient_IT Infrastructure Survey_Jan 21' 25,Unimrkt Will Target The Customers,other,0.29680365296803657,"Germany, France, United States",0.4,0.011764705882352941,0.6666666666666666,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
307.0,SoW for Pro Sapient_Optical Lenses Survey_Dec 4' 24, Opticians Selling Contact Lenses Online Or,other,0.2397260273972603,Switzerland,0.2,0.011764705882352941,0.3333333333333333,25.0,17.5,0.25,0.31233690589639934,0.3293407067683749,1
308.0,SoW for Pro Sapient_Reusable Transport Packaging Solutions Survey_Dec 4' 24,Decision Makers Or Contributors,other,0.29680365296803657,South Africa,0.2,0.0058823529411764705,0.3333333333333333,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
309.0,SoW for Prodege_Purchasing Decision Makers Survey_Dec 19' 24,Purchasing Decision Makers Or Influencers,other,0.35388127853881285,"United States, China, India, United Kingdom, Germany, France, Spain, Japan, Brazil",0.2,0.0058823529411764705,0.3333333333333333,35.0,35.0,0.25,0.31233690589639934,0.254692516351366,1
310.0,SoW for PureSpectrum_Gen-Pop Study_Jan 12' 24,General Population Respondents,other,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
311.0,SoW for Quadrant Strategies_Elevance Survey (Wave 4)_Oct 28' 24,Investors Fulfilling The Below Mentioned Criteria Hold At Least One Large Insurance Company,finance,0.2397260273972603,,0.2,0.0,0.0,25.0,0.0,0.0,0.31233690589639934,0.5035198177413956,1
312.0,"SoW for Quadrant Strategies_Lumen Brand Tracker Survey 24-KS-LUM-XXX-32-BTQ4, (QS-01551)_Nov 29' 24",Itdms Manager,b2b,0.35388127853881285,,0.2,0.0,0.0,35.0,0.0,0.0,0.31233690589639934,0.6030507382974075,1
313.0,SoW for Qualtrics_B2B Industrial Survey_Feb 1' 24 (002),Chief Vp Director,b2b,0.29680365296803657,United Kingdom,0.2,0.047058823529411764,0.3333333333333333,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
314.0,SoW for Qualtrics_Biotech Survey_Nov 21' 24,,other,,United States,0.0,1.0,0.0,0.0,29.589285714285715,0.0,,,1
315.0,SoW for Qualtrics_Construction or Remodelling Study_Jan 10' 24,Unimrkt Will Target The Respondents Working,other,0.29680365296803657,United States,0.2,1.0,0.3333333333333333,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
316.0,SoW for Qualtrics_Drug Testing Survey_Nov 27' 24,Employees Involved,other,0.29680365296803657,United States,0.2,1.0,0.3333333333333333,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
317.0,SoW for Qualtrics_Exterior Lighting Design Survey_May 28' 24,Professionals Who Have Experience As Either An Electrician General Contractor Or Similar Role Installing Exterior Commercial Building Lighting,other,0.46803652968036535,United States,0.2,1.0,0.3333333333333333,45.0,29.589285714285715,0.25,0.31233690589639934,0.4080767742796485,1
318.0,SoW for Qualtrics_FEC Operators Survey_Feb 12' 24,Unimrkt Will Target Family Entertainment Centres That Have Mini Golf Arcades And Gokarts,it,0.12557077625570778,,0.2,0.0,0.0,15.0,0.0,0.0,0.31233690589639934,0.4039888971853838,1
319.0,SoW for Qualtrics_Hardwood Floor Survey_Oct 7' 24 ,Professional Flooring Installers That Puts,other,0.6392694063926941,United States,0.2,1.0,0.3333333333333333,60.0,29.589285714285715,0.25,0.31233690589639934,0.5573731551136663,1
320.0,SoW for Qualtrics_Healthcare Executives Survey_Oct 29' 24 ,Bb Healthcare Executives Who Are The Decision Makers Or Above Such As Healthcare Providers Or Payors,healthcare,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
321.0,SoW for Qualtrics_Home Value Survey_Jul 24' 24,Real Estate Agents Fulfilling The Mentioned Criteria ,other,0.12557077625570778,"United States, Canada",0.2,0.041176470588235294,0.3333333333333333,15.0,34.285714285714285,0.25,0.31233690589639934,0.06274002670762893,1
322.0,SoW for Qualtrics_International Health Care Patients Survey_Feb 6' 24,International Health Care Patients,healthcare,0.35388127853881285,United States,0.2,1.0,0.3333333333333333,35.0,29.589285714285715,0.25,0.31233690589639934,0.3085458537236367,1
