id,name,target_group_cleaned,target_group_bucket,loi_minutes,location_cleaned,tg_freq,loc_freq,tg_loc_freq,tg_avg_loi,loc_avg_loi,tg_diversity,loi_deviation_tg,loi_deviation_loc
260,SoW for Potloc_HVAC Survey_Dec 16' 24 ,Property Managers Procurement Managers Purchasing Specialists At Industrial Companies Etc,b2b,30.0,Canada,1.0,3.0,1,30.0,30.0,1.0,0.0,0.0
261,SoW for Potloc_Healthcare Facilities Survey_Nov 20' 24,Decision Makers About Analytics Software,it,50.0,"Netherlands, Germany",1.0,1.0,1,50.0,50.0,1.0,0.0,0.0
262,SoW for Potloc_Healthcare Providers Survey_May 15' 24,Healthcare Providers,healthcare,25.0,,1.0,0.0,0,25.0,0.0,0.0,0.0,25.0
263,SoW for Potloc_Higher Education Survey_Aug 8' 24 (002),Yearold Higher Education Students Bachelors Or Masters Student Enrolled,other,35.0,,3.0,0.0,0,35.0,0.0,0.0,0.0,35.0
264,SoW for Potloc_Higher Education Survey_Aug 8' 24 ,Yearold Higher Education Students Bachelors Or Masters Student Enrolled,other,35.0,,3.0,0.0,0,35.0,0.0,0.0,0.0,35.0
265,SoW for Qualtrics_Landscape Lighting Installers Survey_Apr 25' 24_ (002),Professional Landscapers Who Install Landscape Lighting,other,30.0,United States,2.0,170.0,2,30.0,29.589285714285715,1.0,0.0,0.4107142857142847
266,SoW for Potloc_Higher Education Survey_Aug 8' 24,Yearold Higher Education Students Bachelors Or Masters Student Enrolled,other,35.0,,3.0,0.0,0,35.0,0.0,0.0,0.0,35.0
267,SoW for Potloc_Industrial Capabilities Survey_Mar 22' 24 (004), Respondents Who Has An Overview,other,25.0,United Arab Emirates,1.0,1.0,1,25.0,25.0,1.0,0.0,0.0
268,SoW for Potloc_Institutional Investors Survey_Feb 13' 25,Institutional Investors,finance,30.0,Japan,1.0,4.0,1,30.0,27.5,1.0,0.0,2.5
269,SoW for Potloc_Italian Restaurant Owners Survey_Dec 11' 24,Owners Or Operators,other,30.0,United States,1.0,170.0,1,30.0,29.589285714285715,1.0,0.0,0.4107142857142847
270,SoW for Potloc_K-12 Market in Phuket Survey_Feb 12' 25,Parents,other,30.0,Thailand,5.0,2.0,1,32.0,27.5,4.0,-2.0,2.5
271,SoW for Potloc_K-12 in Singapore Survey_May 15' 24,Parents,other,30.0,Singapore,5.0,1.0,1,32.0,30.0,4.0,-2.0,0.0
272,SoW for Potloc_Kitchen Manufacturers and Installations Study_Jan 24' 25 ,Kitchen Manufacturers And Installations Study,b2b,40.0,United Kingdom,1.0,8.0,1,40.0,30.0,1.0,0.0,10.0
273,SoW for Potloc_Luxury Manufacturers Survey_Jan 13' 25,Manager Or Higher,b2b,25.0,Italy,1.0,2.0,1,25.0,25.0,1.0,0.0,0.0
274,SoW for Potloc_Mechanics Survey_Nov 27' 24 ,Mechanists,other,30.0,Australia,1.0,2.0,1,30.0,27.5,1.0,0.0,2.5
275,SoW for Potloc_Mining Survey_Feb 26' 25, Respondents Who Are Typically Decisionmakers Within Procurement Departments Or Those Responsible,other,25.0,"France, Poland",1.0,1.0,1,25.0,25.0,1.0,0.0,0.0
276,SoW for Potloc_New Librarians Survey_Nov 18' 24,Decision Makers,other,35.0,,4.0,0.0,0,25.0,0.0,1.0,10.0,35.0
277,SoW for Potloc_Oil and Gas Sustainability Survey_Jul 30' 24 (002), Directors Who Are Involved,b2b,30.0,"Kuwait, Qatar, Iraq, Oman, Jordan, Algeria, Nigeria, South Africa, Egypt, Angola, Mexico, Brazil, Colombia, United Kingdom, Italy, China, Japan, Singapore, United States, Canada",1.0,1.0,1,30.0,30.0,1.0,0.0,0.0
278,SoW for Potloc_Parents Survey_May 16' 24,Parents Survey,other,25.0,United Kingdom,1.0,8.0,1,25.0,30.0,1.0,0.0,-5.0
279,SoW for Potloc_Parents of Children (B2C) Survey_Jul 10' 24 ,Parents,other,30.0,,5.0,0.0,0,32.0,0.0,4.0,-2.0,30.0
280,SoW for Potloc_Parents of Students in India Study_Jan 3' 25,Parents,other,45.0,India,5.0,1.0,1,32.0,45.0,4.0,13.0,0.0
281,SoW for Potloc_Payors and Providers Survey_Sep 9' 24,Payors And Providers Survey,other,35.0,United States,1.0,170.0,1,35.0,29.589285714285715,1.0,0.0,5.410714285714285
282,SoW for Potloc_Pet Food Brand Buyers Survey_Nov 27' 24,Pet Food Brand Buyers Survey,other,30.0,,1.0,0.0,0,30.0,0.0,0.0,0.0,30.0
283,SoW for Potloc_Pilot -Follow Up Survey_Mar 6' 25, Respondents Who Have The Decisionmaking Authority Over Aviation Software Used ,it,35.0,,1.0,0.0,0,35.0,0.0,0.0,0.0,35.0
284,SoW for Potloc_Property Managers Survey_Jan 5' 24,Professional Property Managers Whose Work Is To Be,b2b,30.0,,1.0,0.0,0,30.0,0.0,0.0,0.0,30.0
285,SoW for Potloc_Rail Flagging Services Survey_Feb 13' 25, Age,other,15.0,"United States, Canada",3.0,7.0,1,23.333333333333332,34.285714285714285,2.0,-8.333333333333332,-19.285714285714285
286,SoW for Potloc_Recruitment Decision Makers Study_Jan 4' 24 ,Recruitment Decision Makers Study,other,25.0,,1.0,0.0,0,25.0,0.0,0.0,0.0,25.0
287,SoW for Potloc_Restaurant Operators Survey_Feb 22' 24 (002),Restaurant Operators And Owners,other,30.0,United Kingdom,1.0,8.0,1,30.0,30.0,1.0,0.0,0.0
288,SoW for Potloc_Retail Software Study_Jan 2' 24,Decisionmakersit Managersclevels They Must Fulfil The Following Criteria Must Be,b2b,35.0,,1.0,0.0,0,35.0,0.0,0.0,0.0,35.0
289,SoW for Potloc_Roadside Assistance Survey_Jan 17' 25, Respondents Who Works,other,30.0,United States,1.0,170.0,1,30.0,29.589285714285715,1.0,0.0,0.4107142857142847
290,SoW for Potloc_Salon Owners and Stylist Survey_Sep 6' 24,Salon Owners And Stylist Survey,other,60.0,United States,1.0,170.0,1,60.0,29.589285714285715,1.0,0.0,30.410714285714285
291,SoW for Potloc_Sanitary Fittings Survey_Jan 15' 25,Decisionmakers,other,35.0,"Austria, Belgium, Poland, United States",1.0,1.0,1,35.0,35.0,1.0,0.0,0.0
292,SoW for Potloc_Software Space Study_Apr 10' 24,Decisionmakers Such As Vp Managers,b2b,35.0,"Sweden, Denmark",1.0,1.0,1,35.0,35.0,1.0,0.0,0.0
293,SoW for Potloc_Solvent Recovery Units Survey_Jan 15' 25 ,Adult Individuals,consumer,25.0,"United States, China",1.0,1.0,1,25.0,25.0,1.0,0.0,0.0
294,SoW for Potloc_Tissue Survey_Jan 9' 25 ,Individualsoffice Managers Fulfilling The Below Mentioned Criteria Responsible,b2b,30.0,"Germany, United Kingdom, France, Poland",1.0,1.0,1,30.0,30.0,1.0,0.0,0.0
295,SoW for Potloc_Tourism Managers Survey_Mar 19' 24,Tourism Managers,b2b,30.0,,1.0,0.0,0,30.0,0.0,0.0,0.0,30.0
296,SoW for Potloc_Tradesman Directory Platform Survey_Jan 21' 25, Respondents Who Works As Tradesman,b2b,40.0,,1.0,0.0,0,40.0,0.0,0.0,0.0,40.0
297,SoW for Potloc_Traveling Insurance Survey_Apr 30' 24, Year Old Citizens,consumer,40.0,United Kingdom,1.0,8.0,1,40.0,30.0,1.0,0.0,10.0
298,SoW for Potloc_Vocational Education Survey_May 6' 24, Aluminis,other,25.0,Spain,1.0,4.0,1,25.0,32.5,1.0,0.0,-7.5
299,SoW for Potloc_Water Disposal Sites Survey_Mar 4' 25,Landfills Waste Management Centers Municipalities,other,35.0,"Spain, Portugal, Italy, France, United Kingdom",1.0,1.0,1,35.0,35.0,1.0,0.0,0.0
300,SoW for Potloc_Wealth Management Software Study_Feb 12' 24,Must Be Years,other,35.0,,1.0,0.0,0,35.0,0.0,0.0,0.0,35.0
301,SoW for Potloc_Workflow Automation Survey_Mar 4' 25,Surgeons,other,30.0,"Germany, United Kingdom, United States",1.0,1.0,1,30.0,30.0,1.0,0.0,0.0
302,SoW for Pro Sapient_Education Software Survey_Dec 4' 24,Bb Teachers Who Are Focusing On Education Software Endusers Eg Teachers And Are Able To Speak To Different Platforms Eg Pickatale Ilt Lixplore Kurzweil Texthelp Rosetta Stone Liber Sanoma On Topics Incl Usage Product Differentiation Nps,it,30.0,"Sweden, United Kingdom, Norway, Finland",1.0,1.0,1,30.0,30.0,1.0,0.0,0.0
303,SoW for Pro Sapient_England Housebuilder Survey_Dec 4' 24,Englandbased Adults Who Have Purchased A New Build House,consumer,25.0,,1.0,0.0,0,25.0,0.0,0.0,0.0,25.0
304,SoW for Pro Sapient_Field Service Management Software Survey_Dec 4' 24 ,Operation Managers Project Managers Site Supervisors It Managers,b2b,15.0,United Kingdom,1.0,8.0,1,15.0,30.0,1.0,0.0,-15.0
305,SoW for Pro Sapient_Horse Owners Survey_Jan 21' 25,Current Horse Owners,other,30.0,"Belgium, France, Germany, United Kingdom, Spain, United States, Netherlands, Ireland",1.0,1.0,1,30.0,30.0,1.0,0.0,0.0
306,SoW for Pro Sapient_IT Infrastructure Survey_Jan 21' 25,Unimrkt Will Target The Customers,other,30.0,"Germany, France, United States",2.0,2.0,2,30.0,30.0,1.0,0.0,0.0
307,SoW for Pro Sapient_Optical Lenses Survey_Dec 4' 24, Opticians Selling Contact Lenses Online Or,other,25.0,Switzerland,1.0,2.0,1,25.0,17.5,1.0,0.0,7.5
308,SoW for Pro Sapient_Reusable Transport Packaging Solutions Survey_Dec 4' 24,Decision Makers Or Contributors,other,30.0,South Africa,1.0,1.0,1,30.0,30.0,1.0,0.0,0.0
309,SoW for Prodege_Purchasing Decision Makers Survey_Dec 19' 24,Purchasing Decision Makers Or Influencers,other,35.0,"United States, China, India, United Kingdom, Germany, France, Spain, Japan, Brazil",1.0,1.0,1,35.0,35.0,1.0,0.0,0.0
310,SoW for PureSpectrum_Gen-Pop Study_Jan 12' 24,General Population Respondents,other,25.0,United States,1.0,170.0,1,25.0,29.589285714285715,1.0,0.0,-4.589285714285715
311,SoW for Quadrant Strategies_Elevance Survey (Wave 4)_Oct 28' 24,Investors Fulfilling The Below Mentioned Criteria Hold At Least One Large Insurance Company,finance,25.0,,1.0,0.0,0,25.0,0.0,0.0,0.0,25.0
312,"SoW for Quadrant Strategies_Lumen Brand Tracker Survey 24-KS-LUM-XXX-32-BTQ4, (QS-01551)_Nov 29' 24",Itdms Manager,b2b,35.0,,1.0,0.0,0,35.0,0.0,0.0,0.0,35.0
313,SoW for Qualtrics_B2B Industrial Survey_Feb 1' 24 (002),Chief Vp Director,b2b,30.0,United Kingdom,1.0,8.0,1,30.0,30.0,1.0,0.0,0.0
314,SoW for Qualtrics_Biotech Survey_Nov 21' 24,,other,,United States,0.0,170.0,0,0.0,29.589285714285715,0.0,,
315,SoW for Qualtrics_Construction or Remodelling Study_Jan 10' 24,Unimrkt Will Target The Respondents Working,other,30.0,United States,1.0,170.0,1,30.0,29.589285714285715,1.0,0.0,0.4107142857142847
316,SoW for Qualtrics_Drug Testing Survey_Nov 27' 24,Employees Involved,other,30.0,United States,1.0,170.0,1,30.0,29.589285714285715,1.0,0.0,0.4107142857142847
317,SoW for Qualtrics_Exterior Lighting Design Survey_May 28' 24,Professionals Who Have Experience As Either An Electrician General Contractor Or Similar Role Installing Exterior Commercial Building Lighting,other,45.0,United States,1.0,170.0,1,45.0,29.589285714285715,1.0,0.0,15.410714285714285
318,SoW for Qualtrics_FEC Operators Survey_Feb 12' 24,Unimrkt Will Target Family Entertainment Centres That Have Mini Golf Arcades And Gokarts,it,15.0,,1.0,0.0,0,15.0,0.0,0.0,0.0,15.0
319,SoW for Qualtrics_Hardwood Floor Survey_Oct 7' 24 ,Professional Flooring Installers That Puts,other,60.0,United States,1.0,170.0,1,60.0,29.589285714285715,1.0,0.0,30.410714285714285
320,SoW for Qualtrics_Healthcare Executives Survey_Oct 29' 24 ,Bb Healthcare Executives Who Are The Decision Makers Or Above Such As Healthcare Providers Or Payors,healthcare,25.0,United States,1.0,170.0,1,25.0,29.589285714285715,1.0,0.0,-4.589285714285715
321,SoW for Qualtrics_Home Value Survey_Jul 24' 24,Real Estate Agents Fulfilling The Mentioned Criteria ,other,15.0,"United States, Canada",1.0,7.0,1,15.0,34.285714285714285,1.0,0.0,-19.285714285714285
322,SoW for Qualtrics_International Health Care Patients Survey_Feb 6' 24,International Health Care Patients,healthcare,35.0,United States,1.0,170.0,1,35.0,29.589285714285715,1.0,0.0,5.410714285714285
323,SoW for Qualtrics_Landscape Lighting Installers Survey_Apr 25' 24,Professional Landscapers Who Install Landscape Lighting,other,30.0,United States,2.0,170.0,2,30.0,29.589285714285715,1.0,0.0,0.4107142857142847
324,SoW for Qualtrics_Legal Trends Survey (Wave 2)_Jan 30' 25,Decision Makers At Large Law Firms Amlaw Nlj Global ,other,30.0,United States,1.0,170.0,1,30.0,29.589285714285715,1.0,0.0,0.4107142857142847
325,SoW for Qualtrics_Native American Adoption Survey_Apr 1' 24, Age Group Native Americans That Grew Up,other,50.0,United States,1.0,170.0,1,50.0,29.589285714285715,1.0,0.0,20.410714285714285
326,SoW for Qualtrics_Pacific Islanders Survey_Nov 25' 24,Parents,other,25.0,United States,5.0,170.0,1,32.0,29.589285714285715,4.0,-7.0,-4.589285714285715
327,SoW for Qualtrics_Payers and Formulary Decision Makers Survey_Dec 19' 24,Payers And Formulary Decision Makers,other,35.0,United States,1.0,170.0,1,35.0,29.589285714285715,1.0,0.0,5.410714285714285
328,SoW for Qualtrics_People Analytics Survey_Aug 8' 24,Fulltime Employee Must Sit Within The Business Intelligence Function Must Be A Decision Maker Or Have Influence,other,25.0,United States,1.0,170.0,1,25.0,29.589285714285715,1.0,0.0,-4.589285714285715
329,SoW for Qualtrics_Prachi Ports Study_Nov 18' 24,Full Time Professionals That Work At Port Authority Organizations Aligned To Seaports,other,30.0,United States,1.0,170.0,1,30.0,29.589285714285715,1.0,0.0,0.4107142857142847
330,SoW for Qualtrics_Property Management Survey Dec 10' 24,Building Developers Building Owners,it,35.0,United States,1.0,170.0,1,35.0,29.589285714285715,1.0,0.0,5.410714285714285
331,SoW for Qualtrics_Regional Health Plan Survey_Jan 15' 25,Respondents Employed By A Regional Health Plan That Is Privately Owned Or Owned By A Provider Or Health Network And Is A Primaryshared Decisionmaker Or Decision Influencer When Selecting Vendors,other,30.0,United States,1.0,170.0,1,30.0,29.589285714285715,1.0,0.0,0.4107142857142847
332,SoW for Qualtrics_Start-up Mobility Survey_Dec 5' 24, Respondents Who Have Worked At Or Are Currently Working At A High Tech Start Up And Have Interacted,it,25.0,,1.0,0.0,0,25.0,0.0,0.0,0.0,25.0
333,SoW for Qualtrics_Stepmothers Survey_Nov 20' 24,Native Americans Who Are Currently Enrolled,other,35.0,United States,1.0,170.0,1,35.0,29.589285714285715,1.0,0.0,5.410714285714285
334,SoW for Qualtrics_Thailand EV Owners Survey_Dec 6' 24,Thailand Ev Owners,it,25.0,Thailand,1.0,2.0,1,25.0,27.5,1.0,0.0,-2.5
335,SoW for Quest Mindshare_Facility Workers_Dec 17' 24,Roofers Steel Fabricators Modular Building Manufacturers Concrete Contractors Supply Houses,b2b,20.0,,1.0,0.0,0,20.0,0.0,0.0,0.0,20.0
336,SoW for Rep Data_Auditors Survey_Feb 6' 25,Unimrkt Will Focus On Individuals Who Meet The Following Criteria Must Use Software And Ai,it,25.0,"United Kingdom, Germany",1.0,1.0,1,25.0,25.0,1.0,0.0,0.0
337,SoW for Rep Data_B2B Study (Rep  112422783)_Nov 25' 24,Unimrkt Will Target The Respondents Who Are Very Involved,other,25.0,United States,1.0,170.0,1,25.0,29.589285714285715,1.0,0.0,-4.589285714285715
338,SoW for Rep Data_Channel Partners Study_Feb 22' 24 ,Manager Level Good Mix,b2b,35.0,,2.0,0.0,0,35.0,0.0,1.0,0.0,35.0
339,SoW for Rep Data_Channel Partners Study_Nov 22' 24 ,Manager Level Good Mix,b2b,35.0,"United States, United Kingdom, France",2.0,1.0,1,35.0,35.0,1.0,0.0,0.0
340,SoW for Rep Data_Electrical Technicians Study_Jan 23' 2025,Electrical Technicians Study,it,35.0,"United States, Canada",1.0,7.0,1,35.0,34.285714285714285,1.0,0.0,0.7142857142857153
341,SoW for Rep Data_Manufacturers and Distributors Survey_Dec 18' 2024,Manufacturers And Distributors,b2b,50.0,United States,2.0,170.0,2,50.0,29.589285714285715,1.0,0.0,20.410714285714285
342,SoW for Rep Data_Manufacturers and Distributors Survey_Dec 19' 2024,Manufacturers And Distributors,b2b,50.0,United States,2.0,170.0,2,50.0,29.589285714285715,1.0,0.0,20.410714285714285
343,SoW for Rep Data_Organizational Rewards Study_April 30' 24 ,Manager Respondents Who Are Aware,b2b,35.0,United States,1.0,170.0,1,35.0,29.589285714285715,1.0,0.0,5.410714285714285
344,SoW for Rep Data_Private Markets Compliance DMs Study_Feb 7' 25,Individuals Involved,consumer,30.0,United States,1.0,170.0,1,30.0,29.589285714285715,1.0,0.0,0.4107142857142847
345,SoW for Rep Data_Product Retention Survey_Mar 14' 24,Unimrkt Will Target Respondents Who Must Be Currently Affiliated,other,25.0,United States,1.0,170.0,1,25.0,29.589285714285715,1.0,0.0,-4.589285714285715
346,SoW for Rep Data_Programmatic Marketers Survey_May 21' 24 (002),Programmatic Marketers,other,25.0,"United States, United Kingdom, France, Germany",1.0,1.0,1,25.0,25.0,1.0,0.0,0.0
347,SoW for Roth MKM_Auto Repair Garage Operators Survey_Aug 7' 24 ,Auto Repair Garage Operators,it,15.0,United States,1.0,170.0,1,15.0,29.589285714285715,1.0,0.0,-14.589285714285715
348,SoW for Roth MKM_CPA and Advisory Firms Survey_Oct 28' 24,Cpa Firms Including Frazier Deeter Atlantabased Firm Providing Audit Tax And Advisory Services To Businesses And Individuals,consumer,20.0,,1.0,0.0,0,20.0,0.0,0.0,0.0,20.0
349,SoW for Roth MKM_Cybersecurity and Training Survey_Nov 20' 24,Senior Decision Makers Responsible,other,20.0,United States,1.0,170.0,1,20.0,29.589285714285715,1.0,0.0,-9.589285714285715
350,SoW for Roth MKM_Digital Brand Managers Survey (Wave-4)_Dec 5' 24,Digital Brand Managers At Large Enterprisescorporations Using Technology Solutions That Analyze The Value,it,20.0,United States,1.0,170.0,1,20.0,29.589285714285715,1.0,0.0,-9.589285714285715
351,SoW for Roth MKM_Education Survey_Jul 12' 24,Respondents Who Are Aware,other,20.0,United States,1.0,170.0,1,20.0,29.589285714285715,1.0,0.0,-9.589285714285715
352,SoW for Roth MKM_Floor and General Contractors Survey_Jan 28' 25,Residentialcommercial Floor Contractors And General Contractors Who Have Done Coated Concrete Garage Floor Repairs,it,25.0,United States,1.0,170.0,1,25.0,29.589285714285715,1.0,0.0,-4.589285714285715
353,SoW for Roth MKM_HCM and WFM Software Solutions Survey_Feb 24' 25,Decision Makers Will Likely Be,other,25.0,,1.0,0.0,0,25.0,0.0,0.0,0.0,25.0
354,SoW for Roth MKM_Independent Greek Restaurants Study_Jan 31' 25,Owners Partners Managers,b2b,30.0,United States,1.0,170.0,1,30.0,29.589285714285715,1.0,0.0,0.4107142857142847
355,SoW for Roth MKM_Oncologist Study (Wave 2)_Aug 28' 24,Oncologists,healthcare,25.0,United States,1.0,170.0,1,25.0,29.589285714285715,1.0,0.0,-4.589285714285715
356,SoW for Roth MKM_Trade School Survey_May 10' 24,Unimrkt Will Target The Respondents Who Are Very Knowledgeable About Key Trends And Metrics At The School Such As Enrolment Trends Graduation Rates Employment Trends Etc,other,15.0,"Georgia, India",1.0,1.0,1,15.0,15.0,1.0,0.0,0.0
357,SoW for Roth MKM_US Health Systems Yearly Tracker Study (Wave 9)_Jul 24' 24,Decision Makers At Health Systems Across The Us They Must Have Direct Oversight,other,15.0,,1.0,0.0,0,15.0,0.0,0.0,0.0,15.0
358,SoW for SlyWorks_Medicare Advantage Study_Dec 10' 24,Unimrkt Will Target The Respondents Fulfilling The Below Mentioned Criteria Must Be Years,other,25.0,United States,1.0,170.0,1,25.0,29.589285714285715,1.0,0.0,-4.589285714285715
359,SoW for Spot Trender_Dallas College Study (Wave 2)_Sep 16' 24,Those Who Are Willing To Join College And Those Who Are Already,other,35.0,United States,1.0,170.0,1,35.0,29.589285714285715,1.0,0.0,5.410714285714285
360,SoW for Symmetric Sampling_Builder Series 2024 (November Wave) Survey_Nov 21' 24,Residential Builders Specialty Contractors Ie Insulation Contractors Roofing Contractors Decking Contractors Etc Residential Remodelers,other,25.0,United States,2.0,170.0,2,25.0,29.589285714285715,1.0,0.0,-4.589285714285715
361,SoW for Symmetric_Builder Series 2024 (July Wave) Survey_Jul 18' 24,Residential Builders Specialty Contractors Ie Insulation Contractors Roofing Contractors Decking Contractors Etc Specializing,other,25.0,United States,1.0,170.0,1,25.0,29.589285714285715,1.0,0.0,-4.589285714285715
362,SoW for Symmetric_Builder Series 2024 Survey (August Wave)_Aug 8' 24,Residential Builders Specialty Contractors Ie Insulation Contractors Roofing Contractors Decking Contractors Etc Residential Remodelers,other,25.0,United States,2.0,170.0,2,25.0,29.589285714285715,1.0,0.0,-4.589285714285715
363,SoW for Symmetric_Contractors and Builders Survey_Aug 8' 24 ,Residential Or Commercial Builders Fulfilling Certain Criteria,it,30.0,United States,1.0,170.0,1,30.0,29.589285714285715,1.0,0.0,0.4107142857142847
364,SoW for Symmetric_Crawlspace Remediation Contractors Survey_Dec 13' 24,Crawlspaces Basements Andor Pilestilt Foundations,other,30.0,United States,1.0,170.0,1,30.0,29.589285714285715,1.0,0.0,0.4107142857142847
365,SoW for Symmetric_Fertility Clinicians Survey_Feb 20' 24,Fertility Clinicians,other,35.0,United States,1.0,170.0,1,35.0,29.589285714285715,1.0,0.0,5.410714285714285
366,SoW for Symmetric_Property Owners and Managers Survey_Aug 16' 24 ,Property Owners And Managers Survey,b2b,35.0,United States,1.0,170.0,1,35.0,29.589285714285715,1.0,0.0,5.410714285714285
367,SoW for Werk Insight_Investment Professionals Survey_May 23' 24,Financial Organisations Unimrkt Will Target Individuals,consumer,25.0,"United Kingdom, Canada, Australia, France",1.0,1.0,1,25.0,25.0,1.0,0.0,0.0
368,SoW for Werk Insights_Contractors Survey_Feb 12' 24 (002),Unimrkt Will Target The Fulltime Contractors Fulfilling The Below Mentioned Criteria Must Have ,other,25.0,,1.0,0.0,0,25.0,0.0,0.0,0.0,25.0
369,SoW for Werk Insights_Contractors and Architects Survey_Feb 4' 25,Contractors And Architects,other,30.0,United States,1.0,170.0,1,30.0,29.589285714285715,1.0,0.0,0.4107142857142847
370,SoW for Werk Insights_Electrical Distributors Survey_Nov 27' 24,Electrical Distributors Eg Selling Wholesale Electrical Supplies Like Lighting Fixtures Switches Controllers To Professional Audiences Eg Electricianselectrical Contractors,b2b,35.0,United States,1.0,170.0,1,35.0,29.589285714285715,1.0,0.0,5.410714285714285
371,SoW for Werk Insights_Fleets Utilizing Telematics Study_Jan 24' 25,Fleet Decisionmakers Responsible,other,25.0,United States,1.0,170.0,1,25.0,29.589285714285715,1.0,0.0,-4.589285714285715
372,SoW for Werk Insights_Metalworking Business DMs Survey_Nov 20' 24,Unimrkt Will Target The Metalworking Organizations Under The Following General Manufacturing Minimum N O Metal Fabrication Any General Fabjob Shop Machine Shop Or Type,other,30.0,United States,1.0,170.0,1,30.0,29.589285714285715,1.0,0.0,0.4107142857142847
373,SoW for Zeitgeist Research_Success Academies Survey_Sep 30' 24,Parents Aged Between Children Aged Living,other,25.0,,1.0,0.0,0,25.0,0.0,0.0,0.0,25.0
374,SoW for pro Sapient_Geotechnical Service Industry Study_Jan 21' 25,Customers,other,35.0,"Spain, Romania, Mexico",4.0,2.0,1,33.75,32.5,2.0,1.25,2.5
